# date   flux    error
2456812.775615 1.0000353 0.00008786
2456812.796047 1.0000159 0.00008786
2456812.816479 1.0000409 0.00008786
2456812.836912 0.9999409 0.00008786
2456812.857344 1.0000902 0.00008786
2456812.877776 1.0000663 0.00008786
2456812.898208 0.9998508 0.00008786
2456812.918640 0.9999353 0.00008786
2456812.939072 1.0000639 0.00008786
2456812.959505 0.9999383 0.00008786
2456812.979937 1.0001035 0.00008786
2456813.000369 1.0000415 0.00008786
2456813.020801 1.0001429 0.00008786
2456813.041233 0.9999792 0.00008786
2456813.061666 0.9999657 0.00008786
2456813.082098 0.9999511 0.00008786
2456813.102530 0.9999018 0.00008786
2456813.122962 1.0000607 0.00008786
2456813.143394 0.9999566 0.00008786
2456813.163827 1.0000096 0.00008786
2456813.184259 1.0000533 0.00008786
2456813.204691 1.0000022 0.00008786
2456813.225123 1.0000639 0.00008786
2456813.245556 0.9999408 0.00008986
2456813.265988 0.9999128 0.00008986
2456813.286420 1.0001924 0.00008986
2456813.306852 1.0000201 0.00008986
2456813.327284 0.9999323 0.00008986
2456813.347716 0.9999547 0.00008986
2456813.368149 0.9993989 0.00008986
2456813.388581 0.9987978 0.00008986
2456813.409013 0.9984084 0.00008986
2456813.429445 0.9984938 0.00008986
2456813.449878 0.9985669 0.00008986
2456813.470310 0.9995425 0.00008986
2456813.490742 1.0000231 0.00008986
2456813.511174 0.9999872 0.00008986
2456813.531606 1.0000808 0.00008986
2456813.552038 1.0000909 0.00008986
2456813.572471 1.0000377 0.00008986
2456813.592903 1.0000089 0.00008986
2456813.613335 0.9999771 0.00008986
2456813.633767 1.0002007 0.00008986
2456813.654200 1.0000572 0.00008986
2456813.674632 1.0001224 0.00008986
2456813.695064 0.9998784 0.00008986
2456813.715496 0.9999857 0.00008986
2456813.756360 0.9998909 0.00008986
2456813.776793 1.0000362 0.00008986
2456813.797225 0.9999010 0.00008986
2456813.817657 0.9999659 0.00008986
2456813.838089 1.0003400 0.00008986
2456813.858521 0.9998352 0.00008986
2456813.878953 0.9998389 0.00008986
2456813.899386 0.9998868 0.00008986
2456813.919818 0.9999923 0.00008986
2456813.940250 0.9999346 0.00008986
2456813.960682 0.9999314 0.00008986
2456813.981114 0.9998837 0.00008986
2456814.042411 0.9996618 0.00008986
2456814.062843 0.9997552 0.00008986
2456814.083275 0.9999399 0.00008986
2456814.103708 0.9999972 0.00008986
2456814.124140 1.0000747 0.00008986
2456814.144572 1.0000661 0.00008986
2456814.165004 0.9999768 0.00008986
2456814.185436 0.9999533 0.00008986
2456814.205868 0.9998769 0.00008986
2456814.226301 0.9998991 0.00008986
2456814.246733 0.9998751 0.00009106
2456814.267165 0.9999706 0.00009106
2456814.287597 1.0000147 0.00009106
2456814.308029 0.9999821 0.00009106
2456814.328461 1.0000835 0.00009106
2456814.348894 0.9998079 0.00009106
2456814.369326 0.9998771 0.00009106
2456814.389758 0.9997298 0.00009106
2456814.410190 0.9998708 0.00009106
2456814.430622 0.9998262 0.00009106
2456814.451055 0.9998394 0.00009106
2456814.471487 0.9997831 0.00009106
2456814.594080 1.0000274 0.00009106
2456814.614512 0.9999456 0.00009106
2456814.634944 0.9999666 0.00009106
2456814.655376 1.0000517 0.00009106
2456814.675808 1.0000482 0.00009106
2456814.696241 0.9999845 0.00009106
2456814.716673 1.0001228 0.00009106
2456814.737105 1.0001253 0.00009106
2456814.757537 0.9999149 0.00009106
2456814.777969 0.9999831 0.00009106
2456814.798401 0.9999431 0.00009106
2456814.818834 0.9999693 0.00009106
2456814.839266 1.0000443 0.00009106
2456814.859698 1.0000150 0.00009106
2456814.880130 0.9999277 0.00009106
2456814.900562 0.9999903 0.00009106
2456814.920994 1.0000893 0.00009106
2456814.941427 1.0000571 0.00009106
2456814.961859 0.9998641 0.00009106
2456814.982291 1.0001429 0.00009106
2456815.002723 1.0000117 0.00009106
2456815.023155 1.0000056 0.00009106
2456815.043587 1.0001206 0.00009106
2456815.064020 1.0000600 0.00009106
2456815.084452 1.0000190 0.00009106
2456815.104884 0.9999128 0.00009106
2456815.125316 1.0000719 0.00009106
2456815.145748 1.0000207 0.00009106
2456815.166180 1.0000347 0.00009106
2456815.186613 1.0000183 0.00009106
2456815.207045 1.0000430 0.00009106
2456815.227477 1.0001064 0.00009106
2456815.247909 0.9999592 0.00009216
2456815.268341 0.9999837 0.00009216
2456815.288773 0.9999884 0.00009216
2456815.309205 1.0001719 0.00009216
2456815.329638 1.0000637 0.00009216
2456815.350070 1.0000227 0.00009216
2456815.370502 1.0000603 0.00009216
2456815.390934 0.9999219 0.00009216
2456815.411366 1.0000253 0.00009216
2456815.431798 0.9999471 0.00009216
2456815.452231 1.0000898 0.00009216
2456815.493095 1.0002276 0.00009216
2456815.513527 1.0001594 0.00009216
2456815.533959 1.0000550 0.00009216
2456815.554391 1.0000522 0.00009216
2456815.574823 1.0000315 0.00009216
2456815.595256 1.0000179 0.00009216
2456815.615688 1.0000047 0.00009216
2456815.636120 1.0001543 0.00009216
2456815.656552 1.0001327 0.00009216
2456815.676984 1.0000723 0.00009216
2456815.697416 0.9998963 0.00009216
2456815.717849 1.0000558 0.00009216
2456815.738281 1.0000125 0.00009216
2456815.758713 1.0000638 0.00009216
2456815.779145 0.9999993 0.00009216
2456815.799577 0.9999253 0.00009216
2456815.820009 1.0001415 0.00009216
2456815.840441 1.0001637 0.00009216
2456815.860874 1.0001436 0.00009216
2456815.881306 1.0001258 0.00009216
2456815.901738 1.0000202 0.00009216
2456815.922170 0.9999624 0.00009216
2456815.942602 1.0001183 0.00009216
2456815.983466 0.9997313 0.00009216
2456816.003899 0.9998822 0.00009216
2456816.024331 0.9998090 0.00009216
2456816.044763 0.9998665 0.00009216
2456816.065195 0.9999823 0.00009216
2456816.085627 1.0000006 0.00009216
2456816.106059 0.9999395 0.00009216
2456816.126491 1.0000138 0.00009216
2456816.146923 0.9998727 0.00009216
2456816.167356 0.9998292 0.00009216
2456816.187788 0.9999787 0.00009216
2456816.208220 0.9999106 0.00009216
2456816.228652 1.0000146 0.00009216
2456816.249084 1.0001811 0.00009461
2456816.269516 0.9998425 0.00009461
2456816.289948 0.9999160 0.00009461
2456816.310381 1.0003997 0.00009461
2456816.330813 0.9998141 0.00009461
2456816.351245 0.9997561 0.00009461
2456816.371677 0.9996465 0.00009461
2456816.392109 0.9998064 0.00009461
2456816.412541 0.9996525 0.00009461
2456816.432973 0.9998799 0.00009461
2456816.473838 0.9999114 0.00009461
2456816.494270 1.0002760 0.00009461
2456816.514702 0.9998523 0.00009461
2456816.535134 0.9998839 0.00009461
2456816.555566 1.0001801 0.00009461
2456816.575998 0.9999366 0.00009461
2456816.596430 1.0000312 0.00009461
2456816.616863 1.0000934 0.00009461
2456816.637295 1.0000790 0.00009461
2456816.657727 1.0000777 0.00009461
2456816.678159 0.9999074 0.00009461
2456816.698591 0.9999626 0.00009461
2456816.719023 0.9997400 0.00009461
2456816.739455 1.0000433 0.00009461
2456816.759887 0.9999310 0.00009461
2456816.780320 0.9998766 0.00009461
2456816.800752 1.0000752 0.00009461
2456816.821184 1.0000821 0.00009461
2456816.841616 1.0001065 0.00009461
2456816.862048 0.9998531 0.00009461
2456816.882480 1.0001552 0.00009461
2456816.902912 1.0000013 0.00009461
2456816.923344 0.9999879 0.00009461
2456816.943777 1.0000620 0.00009461
2456816.964209 1.0001934 0.00009461
2456816.984641 1.0000375 0.00009461
2456817.005073 0.9998453 0.00009461
2456817.025505 0.9998396 0.00009461
2456817.045937 0.9999948 0.00009461
2456817.066369 0.9999503 0.00009461
2456817.086801 0.9998614 0.00009461
2456817.107233 0.9999374 0.00009461
2456817.127666 1.0001633 0.00009461
2456817.148098 0.9998344 0.00009461
2456817.168530 0.9999482 0.00009461
2456817.188962 0.9999907 0.00009461
2456817.209394 0.9999856 0.00009461
2456817.229826 1.0000854 0.00009461
2456817.250258 1.0000097 0.00009516
2456817.270690 0.9998218 0.00009516
2456817.291123 0.9998295 0.00009645
2456817.311555 0.9999241 0.00009645
2456817.331987 1.0000599 0.00009645
2456817.352419 1.0000068 0.00009645
2456817.372851 1.0001053 0.00009645
2456817.393283 1.0001595 0.00009645
2456817.475012 1.0000406 0.00009645
2456817.495444 1.0002428 0.00009645
2456817.515876 1.0000215 0.00009645
2456817.536308 1.0001631 0.00009645
2456817.556740 1.0002511 0.00009645
2456817.577172 1.0000794 0.00009645
2456817.597604 1.0001103 0.00009645
2456817.618036 1.0000177 0.00009645
2456817.638468 0.9999855 0.00009645
2456817.658900 1.0000587 0.00009645
2456817.679333 1.0000802 0.00009645
2456817.699765 1.0000945 0.00009645
2456817.720197 1.0001297 0.00009645
2456817.740629 1.0000762 0.00009645
2456817.761061 1.0000831 0.00009645
2456817.781493 1.0001877 0.00009645
2456817.801925 1.0000043 0.00009645
2456817.822357 1.0000560 0.00009645
2456817.842790 1.0001395 0.00009645
2456817.863222 1.0003364 0.00009645
2456817.883654 0.9999441 0.00009645
2456817.904086 1.0000100 0.00009645
2456817.985814 1.0000652 0.00009645
2456818.006246 0.9998894 0.00009645
2456818.026678 0.9998711 0.00009645
2456818.047110 0.9999034 0.00009645
2456818.067543 1.0000207 0.00009645
2456818.087975 0.9998768 0.00009645
2456818.108407 1.0000584 0.00009645
2456818.128839 0.9997727 0.00009645
2456818.169703 0.9998847 0.00009645
2456818.190135 1.0000002 0.00009645
2456818.210567 0.9998409 0.00009645
2456818.230999 0.9996211 0.00009645
2456818.251431 0.9999545 0.00009841
2456818.271864 0.9998569 0.00009841
2456818.292296 1.0000253 0.00009996
2456818.312728 0.9998611 0.00009996
2456818.333160 1.0000386 0.00009996
2456818.353592 1.0001272 0.00009996
2456818.374024 0.9998605 0.00009996
2456818.394456 1.0000178 0.00009996
2456818.455752 1.0000181 0.00009996
2456818.476185 0.9998954 0.00009996
2456818.496616 1.0000679 0.00009996
2456818.517049 1.0001145 0.00009996
2456818.537481 1.0000169 0.00009996
2456818.557913 0.9998062 0.00009996
2456818.578345 1.0000008 0.00009996
2456818.598777 1.0000449 0.00009996
2456818.619209 0.9999989 0.00009996
2456818.639641 0.9999901 0.00009996
2456818.660073 1.0000647 0.00009996
2456818.680505 1.0000309 0.00009996
2456818.700938 0.9999207 0.00009996
2456818.721370 0.9999258 0.00009996
2456818.741802 1.0000056 0.00009996
2456818.762234 1.0000364 0.00009996
2456818.782666 1.0000871 0.00009996
2456818.803098 1.0001126 0.00009996
2456818.823530 1.0003075 0.00009996
2456818.843962 0.9998178 0.00009996
2456818.864394 0.9999794 0.00009996
2456818.884826 0.9998755 0.00009996
2456818.946122 0.9999656 0.00009996
2456818.966554 1.0000326 0.00009996
2456818.986987 1.0000147 0.00009996
2456819.007419 1.0000658 0.00009996
2456819.027851 1.0000656 0.00009996
2456819.048283 1.0001189 0.00009996
2456819.068715 0.9999924 0.00009996
2456819.089147 1.0001482 0.00009996
2456819.130011 0.9998889 0.00009996
2456819.150443 1.0000168 0.00009996
2456819.170875 1.0001780 0.00009996
2456819.191307 0.9998720 0.00009996
2456819.211739 1.0000221 0.00009996
2456819.232172 1.0001900 0.00009996
2456819.252604 1.0000200 0.00010335
2456819.273036 0.9999204 0.00010335
2456819.293468 1.0001304 0.00010526
2456819.313900 1.0000720 0.00010526
2456819.334332 1.0003071 0.00010526
2456819.354764 1.0001856 0.00010526
2456819.375196 1.0001489 0.00010526
2456819.395628 1.0002760 0.00010526
2456819.416060 1.0001175 0.00010526
2456819.436492 1.0001430 0.00010526
2456819.456924 1.0002179 0.00010526
2456819.477356 1.0000224 0.00010526
2456819.497788 0.9999584 0.00010526
2456819.518221 0.9999744 0.00010526
2456819.538653 0.9996599 0.00010526
2456819.559085 0.9997932 0.00010526
2456819.579517 0.9994923 0.00010526
2456819.599949 0.9995255 0.00010526
2456819.681677 1.0000585 0.00010526
2456819.702109 1.0000901 0.00010526
2456819.722541 1.0002601 0.00010526
2456819.742973 1.0003531 0.00010526
2456819.763405 1.0000781 0.00010526
2456819.783837 1.0001859 0.00010526
2456819.804269 1.0001762 0.00010526
2456819.824702 1.0002881 0.00010526
2456819.845134 1.0000273 0.00010526
2456819.865566 1.0000978 0.00010526
2456819.926862 0.9998810 0.00010526
2456819.947294 0.9999260 0.00010526
2456819.967726 0.9996995 0.00010526
2456819.988158 0.9998350 0.00010526
2456820.008590 0.9998344 0.00010526
2456820.029022 0.9997148 0.00010526
2456820.049454 0.9998223 0.00010526
2456820.069886 0.9998715 0.00010526
2456820.090318 0.9997838 0.00010526
2456820.110751 0.9999222 0.00010526
2456820.172047 0.9997071 0.00010526
2456820.192479 0.9997698 0.00010526
2456820.212911 0.9997737 0.00010526
2456820.233343 1.0000334 0.00010526
2456820.253775 0.9999807 0.00010355
2456820.274207 0.9998668 0.00010355
2456820.294639 0.9999228 0.00010465
2456820.315071 1.0000113 0.00010465
2456820.355935 0.9998637 0.00010465
2456820.376367 0.9998329 0.00010465
2456820.396799 0.9998743 0.00010465
2456820.417231 0.9999081 0.00010465
2456820.437663 0.9999186 0.00010465
2456820.458095 0.9998834 0.00010465
2456820.478527 0.9999210 0.00010465
2456820.498959 0.9997508 0.00010465
2456820.519392 0.9997499 0.00010465
2456820.539824 0.9999505 0.00010465
2456820.560256 0.9999086 0.00010465
2456820.662416 0.9999424 0.00010465
2456820.682848 0.9998955 0.00010465
2456820.703280 1.0000120 0.00010465
2456820.723712 1.0000119 0.00010465
2456820.744144 1.0000418 0.00010465
2456820.764576 0.9998840 0.00010465
2456820.785008 0.9997217 0.00010465
2456820.805440 1.0000525 0.00010465
2456820.825872 0.9999943 0.00010465
2456820.846304 0.9999369 0.00010465
2456820.907600 0.9999808 0.00010465
2456820.928032 0.9999055 0.00010465
2456820.948465 0.9998733 0.00010465
2456820.968896 1.0000874 0.00010465
2456820.989329 1.0000313 0.00010465
2456821.009761 0.9998266 0.00010465
2456821.030193 0.9998308 0.00010465
2456821.050625 0.9998621 0.00010465
2456821.071057 0.9998832 0.00010465
2456821.091489 0.9999690 0.00010465
2456821.111921 0.9998723 0.00010465
2456821.132353 1.0002408 0.00010465
2456821.152785 0.9999538 0.00010465
2456821.173217 0.9999615 0.00010465
2456821.193649 1.0000543 0.00010465
2456821.214081 1.0002545 0.00010465
2456821.234513 1.0001129 0.00010465
2456821.254945 1.0000475 0.00010490
2456821.275377 1.0002143 0.00010490
2456821.295809 0.9998703 0.00010619
2456821.316241 1.0000006 0.00010619
2456821.336673 0.9999641 0.00010619
2456821.397969 1.0000936 0.00010619
2456821.418401 1.0000831 0.00010619
2456821.438833 1.0000648 0.00010619
2456821.459266 1.0001784 0.00010619
2456821.479697 1.0000234 0.00010619
2456821.500129 1.0002912 0.00010619
2456821.520562 0.9999755 0.00010619
2456821.540994 1.0000882 0.00010619
2456821.561426 1.0001505 0.00010619
2456821.643154 0.9999644 0.00010619
2456821.663586 1.0001120 0.00010619
2456821.684018 1.0000239 0.00010619
2456821.704450 1.0000329 0.00010619
2456821.724882 1.0001471 0.00010619
2456821.745314 1.0000991 0.00010619
2456821.765746 1.0001458 0.00010619
2456821.786178 0.9998729 0.00010619
2456821.806610 1.0001610 0.00010619
2456821.827042 0.9999866 0.00010619
2456821.908770 1.0000560 0.00010619
2456821.929202 1.0000005 0.00010619
2456821.949634 1.0000914 0.00010619
2456821.970066 1.0000194 0.00010619
2456821.990498 1.0000385 0.00010619
2456822.010930 1.0001638 0.00010619
2456822.031362 1.0003416 0.00010619
2456822.051794 1.0001151 0.00010619
2456822.072226 0.9999234 0.00010619
2456822.092658 0.9999810 0.00010619
2456822.113090 1.0000068 0.00010619
2456822.133522 0.9999747 0.00010619
2456822.153954 0.9999357 0.00010619
2456822.174386 0.9999564 0.00010619
2456822.194818 1.0002366 0.00010619
2456822.215250 1.0000987 0.00010619
2456822.235682 1.0001016 0.00010619
2456822.256114 1.0001888 0.00010568
2456822.276546 1.0000313 0.00010568
2456822.296979 1.0001172 0.00010683
2456822.378706 1.0001307 0.00010683
2456822.399139 0.9999817 0.00010683
2456822.419571 0.9999712 0.00010683
2456822.440003 1.0000879 0.00010683
2456822.460435 0.9998772 0.00010683
2456822.480867 0.9999508 0.00010683
2456822.501299 0.9999182 0.00010683
2456822.521731 1.0002159 0.00010683
2456822.542163 1.0000068 0.00010683
2456822.583027 1.0003835 0.00010683
2456822.603459 0.9998887 0.00010683
2456822.623891 1.0000751 0.00010683
2456822.644323 0.9999139 0.00010683
2456822.664755 1.0001034 0.00010683
2456822.685187 0.9999628 0.00010683
2456822.705619 1.0001064 0.00010683
2456822.726051 1.0001648 0.00010683
2456822.746483 1.0000164 0.00010683
2456822.766915 0.9998052 0.00010683
2456822.787347 0.9998907 0.00010683
2456822.807779 1.0000106 0.00010683
2456822.869075 0.9999963 0.00010683
2456822.889507 1.0001815 0.00010683
2456822.909939 0.9999099 0.00010683
2456822.930371 1.0000471 0.00010683
2456822.950803 1.0000708 0.00010683
2456822.971235 1.0001723 0.00010683
2456822.991667 1.0000480 0.00010683
2456823.012099 1.0000770 0.00010683
2456823.032531 0.9998120 0.00010683
2456823.052963 0.9998334 0.00010683
2456823.073395 0.9998569 0.00010683
2456823.093827 0.9999249 0.00010683
2456823.114259 1.0000153 0.00010683
2456823.134691 1.0000857 0.00010683
2456823.175555 1.0001434 0.00010683
2456823.195987 1.0001538 0.00010683
2456823.216419 1.0000902 0.00010683
2456823.236851 0.9999615 0.00010683
2456823.257283 0.9999480 0.00010742
2456823.277715 1.0001069 0.00010742
2456823.298147 1.0001818 0.00010715
2456823.359443 1.0000218 0.00010715
2456823.379875 1.0002272 0.00010715
2456823.400307 1.0002470 0.00010715
2456823.441171 0.9988288 0.00010715
2456823.461603 0.9986169 0.00010715
2456823.482035 0.9986624 0.00010715
2456823.502467 0.9987350 0.00010715
2456823.522899 0.9994781 0.00010715
2456823.604627 1.0000817 0.00010715
2456823.625059 0.9999786 0.00010715
2456823.645491 1.0000119 0.00010715
2456823.665923 1.0000629 0.00010715
2456823.686355 1.0001231 0.00010715
2456823.706787 1.0000480 0.00010715
2456823.727219 1.0001347 0.00010715
2456823.747651 1.0000027 0.00010715
2456823.768083 1.0000118 0.00010715
2456823.788515 0.9997996 0.00010715
2456823.849811 0.9999380 0.00010715
2456823.870243 0.9999824 0.00010715
2456823.890675 0.9999696 0.00010715
2456823.911107 0.9999705 0.00010715
2456823.931539 0.9999928 0.00010715
2456823.951971 0.9999681 0.00010715
2456823.972403 0.9999637 0.00010715
2456823.992835 1.0000076 0.00010715
2456824.013267 0.9998341 0.00010715
2456824.033699 0.9998730 0.00010715
2456824.054131 0.9998228 0.00010715
2456824.074563 0.9998945 0.00010715
2456824.094994 0.9998717 0.00010715
2456824.115427 0.9997138 0.00010715
2456824.135859 0.9999534 0.00010715
2456824.156291 1.0000506 0.00010715
2456824.176723 0.9998846 0.00010715
2456824.197154 1.0000126 0.00010715
2456824.217587 0.9998627 0.00010715
2456824.238018 0.9995382 0.00010715
2456824.258450 0.9998631 0.00010613
2456824.278883 0.9998975 0.00010613
2456824.340178 1.0003561 0.00010714
2456824.360610 0.9999651 0.00010714
2456824.381042 0.9998368 0.00010714
2456824.401474 0.9999182 0.00010714
2456824.421906 1.0000591 0.00010714
2456824.442338 0.9998210 0.00010714
2456824.462770 0.9999927 0.00010714
2456824.483202 1.0000181 0.00010714
2456824.503634 0.9998699 0.00010714
2456824.524066 1.0001246 0.00010714
2456824.544498 0.9998630 0.00010714
2456824.564930 1.0001046 0.00010714
2456824.585362 1.0001246 0.00010714
2456824.605794 1.0000288 0.00010714
2456824.626226 0.9999273 0.00010714
2456824.646658 0.9998192 0.00010714
2456824.667090 0.9998681 0.00010714
2456824.687522 0.9998624 0.00010714
2456824.707954 0.9999692 0.00010714
2456824.728386 1.0000263 0.00010714
2456824.748818 0.9999365 0.00010714
2456824.769250 0.9999920 0.00010714
2456824.789682 0.9999911 0.00010714
2456824.810114 0.9999533 0.00010714
2456824.830546 0.9999920 0.00010714
2456824.850978 0.9999710 0.00010714
2456824.871410 0.9998792 0.00010714
2456824.891842 0.9999552 0.00010714
2456824.912274 0.9999015 0.00010714
2456824.932706 0.9999129 0.00010714
2456824.953138 0.9998798 0.00010714
2456824.973570 1.0002515 0.00010714
2456824.994002 0.9999578 0.00010714
2456825.014434 0.9997304 0.00010714
2456825.075729 1.0000295 0.00010714
2456825.096161 1.0001389 0.00010714
2456825.116593 0.9999380 0.00010714
2456825.137025 1.0000435 0.00010714
2456825.157457 1.0001054 0.00010714
2456825.177889 1.0001340 0.00010714
2456825.198321 0.9999145 0.00010714
2456825.218753 1.0000780 0.00010714
2456825.239185 1.0005427 0.00010714
2456825.259617 1.0001585 0.00010656
2456825.300481 1.0000620 0.00010656
2456825.320913 0.9999512 0.00010577
2456825.341345 0.9999119 0.00010577
2456825.361777 0.9999515 0.00010577
2456825.382209 0.9999603 0.00010577
2456825.402641 1.0002426 0.00010577
2456825.423073 1.0000564 0.00010577
2456825.443505 1.0000129 0.00010577
2456825.463937 0.9999276 0.00010577
2456825.484369 1.0002199 0.00010577
2456825.504801 0.9999511 0.00010577
2456825.525233 1.0001034 0.00010577
2456825.545665 1.0001657 0.00010577
2456825.566097 1.0000322 0.00010577
2456825.586529 1.0000187 0.00010577
2456825.606961 1.0001406 0.00010577
2456825.647824 1.0001409 0.00010577
2456825.668256 1.0001970 0.00010577
2456825.688688 1.0000743 0.00010577
2456825.709120 0.9999743 0.00010577
2456825.729552 1.0000094 0.00010577
2456825.749984 1.0000697 0.00010577
2456825.811280 0.9999635 0.00010577
2456825.831712 0.9999995 0.00010577
2456825.852144 1.0000059 0.00010577
2456825.872576 1.0001013 0.00010577
2456825.893008 0.9999708 0.00010577
2456825.913440 0.9998803 0.00010577
2456825.933872 0.9999163 0.00010577
2456825.954304 0.9999479 0.00010577
2456825.974736 1.0000602 0.00010577
2456825.995168 1.0001878 0.00010577
2456826.015600 0.9999967 0.00010577
2456826.036032 0.9999161 0.00010577
2456826.056464 0.9998579 0.00010577
2456826.076896 0.9997946 0.00010577
2456826.097328 0.9997556 0.00010577
2456826.117759 0.9998718 0.00010577
2456826.138191 0.9998816 0.00010577
2456826.158623 0.9993271 0.00010577
2456826.179055 0.9993918 0.00010577
2456826.199487 0.9994273 0.00010577
2456826.219919 0.9991654 0.00010538
2456826.301647 0.9995491 0.00010538
2456826.322079 1.0000330 0.00010229
2456826.342511 1.0000820 0.00010229
2456826.362943 0.9999515 0.00010229
2456826.383375 1.0000795 0.00010229
2456826.403807 1.0000461 0.00010229
2456826.424239 1.0000339 0.00010229
2456826.444671 0.9999062 0.00010229
2456826.465103 0.9999650 0.00010229
2456826.485534 0.9999908 0.00010229
2456826.546830 1.0000230 0.00010229
2456826.567262 1.0000938 0.00010229
2456826.587694 1.0000566 0.00010229
2456826.608126 1.0001422 0.00010229
2456826.628558 0.9997998 0.00010229
2456826.648990 0.9999247 0.00010229
2456826.669422 1.0000482 0.00010229
2456826.689854 1.0000239 0.00010229
2456826.710286 1.0000117 0.00010229
2456826.730718 1.0000834 0.00010229
2456826.751150 1.0000097 0.00010229
2456826.771582 1.0000864 0.00010229
2456826.792014 1.0000132 0.00010229
2456826.812446 1.0000889 0.00010229
2456826.832878 1.0000385 0.00010229
2456826.853310 0.9998361 0.00010229
2456826.873741 0.9997707 0.00010229
2456826.894173 0.9999514 0.00010229
2456826.914605 1.0000689 0.00010229
2456826.935037 0.9999252 0.00010229
2456826.955469 1.0001866 0.00010229
2456827.037197 1.0000513 0.00010229
2456827.057629 0.9999782 0.00010229
2456827.078061 1.0000851 0.00010229
2456827.098493 0.9999958 0.00010229
2456827.118925 1.0000333 0.00010229
2456827.139357 1.0000946 0.00010229
2456827.159789 1.0001462 0.00010229
2456827.180220 1.0000769 0.00010229
2456827.200652 1.0000826 0.00010229
2456827.221084 1.0001243 0.00010235
2456827.282380 0.9999306 0.00010235
2456827.302812 1.0001805 0.00010389
2456827.323244 0.9999778 0.00010389
2456827.343676 1.0000083 0.00010389
2456827.364108 1.0000012 0.00010389
2456827.384540 1.0000517 0.00010389
2456827.404972 0.9999576 0.00010389
2456827.425404 1.0000782 0.00010389
2456827.445836 0.9999335 0.00010389
2456827.466267 1.0001027 0.00010389
2456827.486700 0.9999670 0.00010389
2456827.507131 1.0001273 0.00010389
2456827.527563 1.0000996 0.00010389
2456827.547995 1.0000913 0.00010389
2456827.568427 1.0000497 0.00010389
2456827.588859 1.0001117 0.00010389
2456827.609291 1.0001623 0.00010389
2456827.629723 1.0001565 0.00010389
2456827.650155 1.0000784 0.00010389
2456827.670587 1.0000144 0.00010389
2456827.691019 1.0001585 0.00010389
2456827.711451 1.0000612 0.00010389
2456827.772746 0.9998672 0.00010389
2456827.793178 0.9998172 0.00010389
2456827.813610 0.9997239 0.00010389
2456827.834042 0.9996335 0.00010389
2456827.854474 0.9996658 0.00010389
2456827.874906 0.9997879 0.00010389
2456827.895338 0.9996264 0.00010389
2456827.915770 0.9997854 0.00010389
2456827.936202 0.9997902 0.00010389
2456828.017930 0.9997359 0.00010389
2456828.038361 1.0001534 0.00010389
2456828.058793 0.9999475 0.00010389
2456828.079225 0.9999007 0.00010389
2456828.099657 1.0000382 0.00010389
2456828.120089 0.9999602 0.00010389
2456828.140521 0.9999266 0.00010389
2456828.160953 0.9999324 0.00010389
2456828.181385 0.9998333 0.00010389
2456828.201817 0.9998308 0.00010362
2456828.263113 0.9999280 0.00010362
2456828.283544 0.9998550 0.00010319
2456828.303976 1.0000321 0.00010319
2456828.324408 0.9999230 0.00010319
2456828.344840 1.0001376 0.00010319
2456828.365272 0.9999891 0.00010319
2456828.385704 1.0000522 0.00010319
2456828.406136 0.9999393 0.00010319
2456828.426568 0.9999358 0.00010319
2456828.447000 0.9999083 0.00010319
2456828.467432 0.9999863 0.00010319
2456828.487864 1.0000486 0.00010319
2456828.508295 0.9999008 0.00010319
2456828.528727 0.9998780 0.00010319
2456828.549159 0.9998369 0.00010319
2456828.569591 0.9998778 0.00010319
2456828.590023 0.9998553 0.00010319
2456828.610455 0.9999323 0.00010319
2456828.630887 0.9998000 0.00010319
2456828.651319 0.9999663 0.00010319
2456828.671751 0.9998502 0.00010319
2456828.692183 0.9999670 0.00010319
2456828.753478 0.9998673 0.00010319
2456828.773910 0.9999683 0.00010319
2456828.794342 1.0000702 0.00010319
2456828.814774 0.9999705 0.00010319
2456828.835206 1.0001101 0.00010319
2456828.855638 1.0001027 0.00010319
2456828.876070 0.9999749 0.00010319
2456828.896502 1.0000678 0.00010319
2456828.916934 0.9999188 0.00010319
2456828.937366 1.0002880 0.00010319
2456828.998661 1.0000471 0.00010319
2456829.019093 1.0001283 0.00010319
2456829.039525 1.0000379 0.00010319
2456829.059957 0.9998769 0.00010319
2456829.080389 1.0001160 0.00010319
2456829.100821 0.9999659 0.00010319
2456829.121253 1.0002157 0.00010319
2456829.141685 1.0000432 0.00010319
2456829.162117 1.0001514 0.00010319
2456829.182548 1.0001147 0.00010319
2456829.202980 1.0002122 0.00010319
2456829.223412 1.0003872 0.00010319
2456829.243844 1.0003748 0.00010440
2456829.264276 1.0000911 0.00010440
2456829.284708 1.0004153 0.00010472
2456829.305140 1.0004220 0.00010472
2456829.325572 1.0002655 0.00010472
2456829.346004 1.0000769 0.00010472
2456829.366436 1.0001542 0.00010472
2456829.386867 1.0000992 0.00010472
2456829.407299 1.0001475 0.00010472
2456829.489027 1.0004045 0.00010472
2456829.509459 1.0003003 0.00010472
2456829.529891 1.0004447 0.00010472
2456829.550323 1.0004807 0.00010472
2456829.570755 1.0004203 0.00010472
2456829.591186 1.0004234 0.00010472
2456829.611618 1.0003591 0.00010472
2456829.632050 1.0003462 0.00010472
2456829.652482 1.0000564 0.00010472
2456829.672914 1.0000631 0.00010472
